,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330
0,21.26152,15.049828,15.873268,20.494595,19.2164,22.795359,22.028444,21.772797,15.564478,16.079128,12.888298,9.388681,9.491613,14.020531,14.9468975,12.064861,11.138493,8.724937,9.079893,8.810614,5.7605,5.8060284,5.8667316,6.2707195,8.296581,9.491613,6.925823,6.336273,9.388681,8.296581,7.3541794,6.5329304,7.95389,8.296581,9.285751,10.623838,11.344347,10.726772,11.858997,11.756071,14.329321,14.020531,11.241421,11.035559,12.991228,14.123459,12.476582,10.932632,9.594545,10.726772,13.60881,12.579506,11.138493,9.903328,8.467924,6.925823,7.268507,5.8211994,5.8819027,7.097166,10.109192,11.138493,11.035559,11.035559,9.079893,10.520912,10.623838,10.932632,12.27072,9.182821,5.790848,5.8060284,6.2707195,6.925823,7.3541794,7.6111984,7.097166,5.775675,5.3507595,5.123131,5.016901,5.092779,5.3507595,5.4266376,5.65427,5.851549,6.7544785,8.296581,9.388681,8.724937,9.491613,9.285751,10.8297,9.903328,10.8297,10.109192,8.639265,8.810614,7.097166,5.8819027,5.8060284,5.684622,5.699795,5.396288,5.2748833,4.9713745,5.016901,5.21418,5.138302,5.3659363,5.4569874,5.4266376,5.563219,6.0085087,5.836378,5.6087456,5.548044,5.6087456,5.7605,5.851549,7.95389,8.296581,8.810614,9.903328,12.064861,15.358618,17.005497,16.387917,14.329321,10.8297,8.467924,6.0740604,5.2748833,5.1534786,5.3507595,5.669447,7.1828365,8.553591,10.315052,11.035559,9.697472,8.724937,9.285751,8.639265,10.006264,12.682438,14.741037,15.667412,15.667412,14.535177,10.417984,6.925823,8.03956,5.9122524,5.942957,5.9122524,6.2707195,7.1828365,8.467924,8.639265,10.932632,15.255688,17.426918,19.472036,22.539719,20.75024,15.564478,16.490847,16.902567,15.564478,15.461544,16.284985,22.028444,19.983316,12.785372,11.344347,10.8297,10.109192,10.212122,11.653137,8.89628,5.4569874,5.123131,5.199007,5.487341,5.851549,5.517687,5.6087456,5.669447,5.517687,5.502516,5.5935726,6.668804,10.006264,12.991228,10.932632,11.344347,13.300022,13.19709,11.035559,7.782543,6.1396103,5.669447,5.517687,5.6390934,6.2707195,9.285751,13.402946,15.873268,15.255688,10.623838,6.925823,5.502516,5.2748833,5.3659363,5.5328693,5.790848,5.8819027,6.5329304,8.639265,10.417984,8.810614,6.467373,5.8819027,5.7605,5.745325,5.851549,5.9122524,5.684622,5.3355846,4.956196,4.8044434,4.834791,4.8954926,4.8044434,4.4039,4.2915287,4.4039,4.235346,3.9825144,3.7577763,3.2864132,3.1156683,2.9322214,2.3809338,1.7731037,1.334897,1.2359486,1.3631687,1.4762535,1.4338484,1.2218122,1.942728,2.4374743,2.8191376,2.8474092,2.3950653,2.4233398,2.0840845,1.9992695,2.3243885,2.5222874,2.1264906,2.027542,2.7767296,3.0587502,3.049265,3.5363865,3.1725845,2.963892,3.2864132,3.3837786,2.310256,1.0663214,1.6882877,2.0699492,0.9815069,0.5181642,0.68079907,0.7079044,0.68079907,0.84343725,1.1228647,1.617609,2.1971684,1.617609,0.93910176,0.5452691,0.46395022,0.49105746,0.5181642,0.6265889,0.93910176,0.735014,0.6265889,0.76211745,0.6536928,0.5723749,0.5994821,0.6536928,0.5452691,0.5723749,0.5452691,0.5181642,0.4368468,0.3555265,0.3555265,0.38263184,0.3555265,0.3013168,0.27420908,0.19289166,0.13867813,0.16578346,0.11157185,0.071341574,0.071341574,0.047301352,0.047301352,0.023259223,0.023259223,0.011237204,0.011237204,0.035280764,0.035280764,0.035280764,0.011237204,0.023259223,0.047301352,0.13867813,0.40974098
1,14.091221,14.297077,17.404497,14.914656,15.738096,15.635166,15.943956,17.404497,14.194151,12.34141,9.047651,10.282812,9.150578,11.9296875,14.605867,11.9296875,7.400482,6.3536453,7.3148117,6.972124,5.647091,5.738144,5.6774426,5.8747234,7.657501,5.8595448,5.6167393,5.829191,6.2225437,6.8007774,6.8007774,6.4847527,6.886448,8.685564,9.3564415,12.34141,15.326376,14.708796,12.032625,8.342875,10.900394,12.34141,9.047651,6.2880974,6.419201,7.828846,8.428547,9.150578,10.6945305,12.95899,15.223448,13.473637,10.282812,8.514221,8.000191,6.972124,6.2225437,6.2880974,8.171534,8.856909,10.385736,11.106255,11.620901,10.6945305,8.171534,9.3564415,8.514221,8.171534,9.871092,7.3148117,5.8747234,6.715105,7.2291393,7.143467,6.972124,6.5503063,5.8747234,5.6015644,5.4042835,5.3284035,5.2373505,5.389105,5.525688,5.768488,5.768488,5.905073,6.4847527,7.571829,9.5623,10.488668,9.150578,8.000191,10.900394,12.032625,11.312115,10.076952,8.685564,7.7431755,6.715105,5.905073,5.7836723,5.81402,5.5105133,5.3587513,5.3132286,5.100771,5.3587513,5.3435802,5.3284035,5.5105133,5.44981,5.4042835,5.7988453,6.5503063,5.753317,5.282877,5.4801598,5.4194546,5.540865,5.7077866,7.0577927,8.085861,7.828846,8.771244,11.106255,13.679501,15.120518,13.370712,11.312115,8.514221,5.829191,5.3587513,5.3435802,5.3587513,5.2221737,4.8579636,4.9490185,5.1159496,5.540865,6.2225437,6.4847527,7.571829,8.514221,9.459375,11.209185,12.753134,13.782427,14.297077,13.988291,12.135551,11.620901,10.385736,7.657501,5.92025,6.715105,6.3536453,8.428547,8.342875,10.179884,10.076952,11.415041,13.679501,15.635166,15.943956,17.179121,21.750381,27.37446,36.32187,26.863178,23.28422,24.051138,26.351896,21.750381,16.973255,14.811728,14.091221,14.811728,14.605867,14.091221,14.091221,10.797459,5.738144,5.3587513,5.2070007,5.5863876,6.156994,5.6015644,4.9641914,4.8579636,4.90349,4.93384,5.070421,5.4194546,5.647091,7.2291393,6.5503063,6.715105,7.2291393,8.428547,10.488668,10.6945305,9.3564415,8.085861,5.7836723,5.5105133,5.631918,7.143467,9.871092,13.061922,16.664474,13.679501,11.209185,9.047651,5.960335,5.4953365,5.2373505,5.176651,5.29805,5.44981,5.647091,5.4194546,5.662266,5.6926174,5.6926174,5.6015644,5.662266,5.844368,6.3536453,7.143467,5.829191,5.0552444,4.7669086,4.797262,4.827614,4.6910343,4.453871,4.3414993,4.313408,3.807742,3.510356,3.3030128,3.21764,3.084836,2.91393,2.546402,1.9668417,1.3731499,1.2600622,1.175251,1.5286388,1.6275883,1.415556,2.1930122,2.3767757,2.2071466,2.0940619,2.0092497,2.3343678,1.8678923,1.3448744,1.980978,2.4050474,1.6275883,1.5710449,1.8678923,2.6736221,2.91393,3.466753,3.641162,3.084836,2.6029434,2.6170797,2.3202305,1.415556,1.8820276,1.8254871,1.1893845,0.7737151,0.44844252,0.5026551,0.5026551,0.6110812,0.80082184,1.0338926,1.090435,0.9066697,0.6110812,0.42133766,0.31291443,0.36712366,0.36712366,0.36712366,0.42133766,0.39423376,0.36712366,0.39423376,0.42133766,0.42133766,0.5297623,0.55686814,0.5026551,0.47554928,0.47554928,0.44844252,0.39423376,0.31291443,0.25870138,0.31291443,0.25870138,0.20448738,0.20448738,0.123170435,0.075752795,0.06373221,0.051712573,0.051712573,0.051712573,0.051712573,0.051712573,0.027671397,0.0036292672,-0.008390367,-0.008390367,0.039690554,0.0036292672,0.0036292672,-0.008390367,0.0036292672,-0.04445213,0.015648901,0.08777434
2,11.8974495,13.338472,16.01465,13.647263,14.367775,16.32344,18.91592,16.94102,13.956053,10.250572,7.189766,11.074011,12.61796,13.23554,14.367775,9.735926,5.3819294,5.882715,5.9777145,5.6095543,5.6399097,5.700613,5.6702595,5.822016,6.1088142,5.4881516,5.3819294,5.3819294,5.4729786,5.6702595,5.822016,5.8523674,6.174368,7.6181316,8.817537,15.808792,16.529299,14.161909,9.632992,6.174368,5.7613144,6.5043907,6.84708,7.9608192,5.913067,6.9327545,7.3611107,8.912483,11.8974495,13.441404,11.8974495,9.632992,7.446787,7.275442,6.9327545,5.882715,5.6095543,6.2399254,9.427139,9.941786,9.735926,8.4748535,10.456432,10.044714,9.221275,9.015413,7.446787,7.703804,7.875147,6.6757336,6.9327545,7.703804,7.703804,7.018425,6.2399254,5.8523674,5.5792084,5.4729786,5.366749,5.336397,5.336397,5.4122753,5.624735,6.1088142,5.9434185,6.761408,6.436577,7.189766,8.56052,10.250572,8.817537,8.046492,10.044714,13.23554,12.51503,10.559364,8.389179,7.018425,6.436577,5.897894,5.822016,5.6550846,5.53368,5.42745,5.50333,5.442629,5.4729786,5.366749,5.53368,5.4729786,5.366749,5.548855,6.174368,5.791662,5.6702595,5.366749,5.366749,5.5943794,5.791662,5.715788,5.715788,5.9777145,7.5324593,8.646198,9.221275,9.324202,10.3535,10.456432,10.559364,9.324202,7.9608192,5.9585896,5.8675404,5.822016,5.3819294,5.1239395,4.98736,5.321224,5.5640335,6.2399254,8.303509,10.250572,11.588663,11.794521,11.8974495,12.72089,13.750191,14.058985,13.441404,11.691591,10.559364,10.868155,8.046492,7.189766,7.7894764,9.015413,11.8974495,13.13261,10.3535,10.250572,11.382803,11.8974495,13.23554,14.058985,16.42637,27.096413,32.72048,29.90845,21.727962,21.472324,21.216682,20.194124,17.146875,15.70586,14.470699,14.367775,15.294144,15.808792,14.161909,12.61796,13.23554,20.194124,6.761408,5.184643,5.351576,5.457802,5.2756977,5.063238,4.8507843,4.805258,4.790081,4.881132,4.957012,5.002537,5.2756977,5.3060474,5.2756977,5.3060474,5.6095543,5.8675404,6.761408,9.632992,12.51503,7.875147,5.53368,5.4729786,5.715788,5.9282436,8.046492,10.559364,11.588663,11.485735,11.074011,8.646198,5.822016,5.2453423,4.865959,4.881132,4.9418373,4.805258,4.805258,5.184643,5.3970947,5.53368,5.366749,5.4881516,5.715788,5.9585896,7.018425,6.1088142,5.5943794,5.1087666,4.9266567,4.8356037,4.6723957,4.447653,4.026268,4.1948214,3.9981747,3.5933275,3.253214,3.072978,2.8956385,2.8108215,3.0445242,2.6411953,1.8920069,1.2700396,1.171092,1.1569567,1.1993637,1.5103483,2.019229,2.1181784,1.8354645,1.3407192,1.2983141,1.9061422,1.6941099,1.2417717,1.7647858,1.6375656,1.6092949,2.019229,1.7789221,2.5139742,2.7684145,2.5705175,3.8577147,3.5279236,2.3726215,1.8213282,1.6658363,1.4396667,1.368989,1.6517029,1.7223787,0.9873305,0.2974053,0.3516174,0.40583187,0.48714787,0.5955716,0.9449211,0.9449211,0.64978415,0.4600411,0.3516174,0.2160874,0.2160874,0.24319464,0.2160874,0.2160874,0.18897969,0.18897969,0.24319464,0.27029997,0.32451063,0.37872463,0.43293577,0.51425415,0.4600411,0.43293577,0.43293577,0.37872463,0.27029997,0.13476807,0.13476807,0.11622721,0.11622721,0.11622721,0.080164015,0.056124747,0.03208214,0.03208214,0.020061076,0.020061076,0.020061076,-0.0039796233,-0.01599878,-0.01599878,-0.040041387,-0.040041387,-0.040041387,-0.01599878,0.020061076,0.008041918,0.020061076,-0.05206102,-0.05206102,-0.01599878
3,7.493088,9.291964,12.997446,18.126589,19.149155,21.449907,21.449907,15.261898,12.585722,8.435482,8.264133,10.630051,13.409159,11.7622795,11.453489,5.9210644,5.7389565,5.708603,5.7237816,5.5416775,5.6479015,5.6479015,5.7693043,5.526497,5.1622868,4.949829,4.9194756,4.385252,4.3009777,4.553808,5.147108,5.496151,5.602375,5.602375,5.69343,12.276926,14.4384575,12.379864,8.983171,6.2572975,5.6327267,6.0606403,9.086107,12.48279,9.703682,8.178461,8.606825,12.174002,10.732981,9.600754,7.9214478,6.388403,5.9817677,5.5872,5.22299,5.147108,5.283697,5.6327267,6.893379,8.5211525,7.4074116,7.750105,10.115404,9.806614,10.218334,8.435482,8.264133,8.606825,7.6644325,6.7220383,7.1503963,7.4074116,6.9790516,5.9969387,5.7389565,5.3899193,5.22299,5.3747444,5.4506207,5.4657955,5.5872,5.602375,5.784481,6.9790516,7.236067,8.264133,6.322851,6.388403,6.1917458,8.349812,8.606825,8.5211525,9.291964,12.071072,11.659349,9.703682,7.4074116,5.9362373,5.8300076,5.69343,5.6175537,5.799654,5.8603573,6.126196,5.8300076,5.602375,5.511322,5.5872,5.480976,5.4506207,5.29887,5.9362373,5.9058876,5.496151,5.511322,5.602375,5.5872,5.9210644,6.126196,5.799654,5.6327267,5.7237816,6.1917458,7.578762,7.8357716,7.064724,7.9214478,9.497824,9.497824,8.5211525,7.9214478,9.39489,11.350559,9.1890335,6.9790516,6.636366,5.678253,5.7389565,5.9210644,6.893379,9.086107,10.835913,11.659349,11.556419,12.174002,12.174002,12.997446,13.203306,13.203306,11.865213,11.144699,10.115404,7.236067,10.115404,15.467762,15.05604,11.865213,14.232599,12.585722,9.291964,7.9214478,7.321743,7.8357716,9.1890335,11.556419,15.158972,19.149155,19.404787,16.805853,16.291203,16.599989,18.893505,18.382229,15.982416,15.261898,16.291203,17.61531,21.705551,21.194273,14.335529,13.923809,23.495024,6.5506897,5.071232,4.9801807,5.1774673,5.435446,5.69343,5.5720253,5.283697,5.1622868,5.0105324,4.873951,4.9043026,4.965006,4.858774,4.843603,4.9801807,5.3595734,5.329218,5.5872,5.5872,6.2572975,9.497824,6.807707,5.5872,5.754135,5.7389565,6.2572975,7.321743,8.5211525,9.291964,9.806614,10.218334,9.291964,6.126196,5.2078094,4.9194756,4.9043026,4.843603,4.9953594,5.283697,5.480976,5.5720253,5.435446,5.3747444,5.480976,5.6327267,5.7237816,5.9058876,5.8907127,5.69343,5.4657955,4.965006,4.441437,4.0762367,3.8514948,3.8234043,3.610899,3.349287,3.0990677,2.8773422,2.5098162,2.3543234,2.425003,2.382597,2.142291,1.5203257,1.1245275,1.0397129,0.983172,1.1245275,1.4213772,1.3648319,1.3365631,1.0538487,1.4213772,2.057477,1.5910015,1.3082905,1.5910015,1.3648319,1.4072399,2.2412386,1.732358,2.142291,2.9947176,2.8490725,3.023182,3.241356,2.6935816,2.2836485,1.4637833,1.0821195,2.1281548,2.382597,1.8878498,0.79691416,0.3361097,0.17347199,0.25479132,0.3090039,0.36321646,0.63427645,0.99730545,0.6613832,0.3090039,0.3090039,0.22768456,0.14636761,0.13265902,0.14636761,0.13265902,0.13265902,0.120637,0.108617365,0.13265902,0.22768456,0.3090039,0.36321646,0.36321646,0.39032322,0.39032322,0.36321646,0.25479132,0.20057827,0.14636761,0.07255703,0.07255703,0.108617365,0.108617365,0.06053549,0.02447325,0.00043398142,0.0124540925,0.0124540925,-0.011588037,0.00043398142,-0.02360624,-0.035630167,-0.035630167,-0.035630167,-0.083712995,-0.083712995,-0.035630167,0.0124540925,0.03649479,0.02447325,-0.04765123,-0.083712995,-0.11977476
4,7.4537144,10.597813,16.361893,33.69822,35.99897,27.562859,16.876543,13.171066,9.774372,7.625059,10.186092,10.186092,11.524183,8.053421,5.9138794,5.473791,5.868355,5.8076553,5.671074,5.671074,5.671074,5.74695,5.6407223,5.139929,4.013836,4.1262064,4.2666674,4.37904,4.0700197,3.9014664,3.9295568,5.20063,5.0640507,3.9295568,4.6318703,5.580021,5.9897556,7.0253525,6.682663,8.053421,6.07802,7.796406,12.965202,16.15603,11.524183,9.053864,10.289022,12.244692,8.8480015,6.8540096,5.944233,5.8835316,5.74695,5.4130917,5.0488777,4.836422,5.185457,5.4586143,5.686247,5.8835316,5.9897556,7.2823715,8.310438,8.396111,8.567453,8.053421,8.224762,8.481781,7.2823715,6.51132,6.51132,6.4256516,5.959408,5.74695,5.48897,5.1702824,5.276512,5.5344925,5.6558933,5.7014236,5.8987045,5.944233,7.111025,8.224762,8.396111,7.368044,5.8987045,5.8228283,5.959408,7.9677486,9.46558,9.362654,9.671444,10.391956,9.46558,6.340229,5.868355,5.595194,5.48897,5.5041447,5.6407223,5.9897556,5.929056,5.7166004,5.671074,5.868355,5.580021,5.580021,5.4434414,5.3220387,5.6103764,5.9745827,5.8987045,5.671074,5.580021,5.9897556,6.340229,5.929056,6.07802,6.4256516,5.944233,5.85318,5.959408,6.340229,7.111025,6.5969925,6.5969925,7.2823715,8.139095,7.625059,7.796406,9.980234,11.421257,10.391956,12.141764,11.524183,8.053421,5.9897556,7.796406,6.2746773,8.653128,10.083164,10.391956,11.318321,11.627115,11.215397,10.289022,11.524183,12.450552,12.244692,12.965202,11.524183,10.083164,12.347626,14.817942,14.509151,12.862272,10.906603,9.671444,8.653128,8.139095,6.340229,5.8987045,6.682663,8.745075,10.906603,12.759346,14.715012,15.126734,16.15603,17.082401,18.104172,17.59289,18.871086,19.382364,20.91621,24.239532,27.051573,30.119255,27.307209,15.435518,10.906603,6.4256516,5.3523865,5.018528,5.215807,5.7014236,6.8540096,6.5969925,6.340229,7.7107334,5.85318,5.5041447,5.2309837,5.185457,5.124756,5.868355,12.862272,11.009529,5.959408,5.4130917,5.185457,5.4130917,6.4256516,8.053421,5.8987045,5.6407223,5.762129,5.944233,5.9745827,6.143572,6.2746773,7.0253525,7.539385,9.774372,9.259726,7.625059,5.5344925,4.9122944,4.836422,5.0640507,5.382738,5.5344925,5.7317753,5.7773,5.7166004,5.5193195,5.397913,5.397913,5.4586143,5.595194,5.595194,5.580021,5.124756,4.7161465,4.2666674,3.7890959,3.4758663,3.2959023,3.1346388,3.1156683,2.9733791,2.5197945,2.4067116,1.8130159,1.7847443,1.6575232,1.3182678,1.0355563,0.8085118,0.5916644,0.6187692,0.96487814,0.8898292,1.2334547,1.3465414,1.7706089,2.0674572,1.4313545,1.2617283,1.5020323,1.063827,1.4878969,2.3218966,2.4773874,2.5622005,3.058753,3.1820679,3.0682383,3.1061802,2.7176943,2.4773874,1.5868454,0.7000881,1.0496931,1.5585737,2.590475,1.855423,0.42902476,0.13707024,0.18507296,0.23928505,0.26638895,0.32060248,0.53745085,0.4019218,0.14908987,0.16111094,0.18507296,0.13707024,0.12505013,0.12505013,0.10100752,0.10100752,0.10100752,0.10100752,0.113028586,0.13707024,0.26638895,0.29349667,0.29349667,0.29349667,0.26638895,0.23928505,0.18507296,0.21217686,0.14908987,0.07696825,0.06494814,0.07696825,0.06494814,0.028885424,0.004844725,-0.031217992,-0.019196928,-0.0071763396,-0.0071763396,-0.0071763396,-0.031217992,-0.043237627,-0.0071763396,-0.031217992,-0.0071763396,-0.0071763396,0.040905535,0.052927554,0.06494814,0.040905535,0.028885424,0.052927554,0.016864836
5,7.071657,9.1245575,15.197418,19.104311,22.93891,17.05919,12.624172,9.330416,6.9003105,7.757036,10.153852,8.271067,7.071657,5.193449,4.457099,5.345207,5.7701206,6.2264996,5.9674015,5.663891,5.6183662,5.588009,5.4362564,4.996168,3.726698,4.007621,4.681837,4.829239,4.681837,4.176176,3.6986027,3.6986027,4.0638056,4.119994,4.007621,4.7837124,5.2389755,5.557663,5.663891,6.3006077,7.1573296,9.433344,16.020857,17.05919,12.521242,11.49194,11.594873,9.433344,5.9674015,5.588009,5.663891,5.7701206,5.7094193,5.557663,5.2389755,5.193449,5.588009,5.557663,5.6031914,5.7549458,5.997753,7.071657,7.5856895,7.243,7.3286724,7.757036,8.099724,8.442415,7.071657,6.3006077,6.095396,6.01293,5.7701206,5.663891,5.4969597,5.345207,5.4969597,5.815647,5.9522266,5.8763485,6.028103,6.3006077,7.5000153,7.928381,8.099724,7.071657,5.921875,5.815647,6.0432796,8.356739,9.536274,9.021624,9.536274,9.536274,7.243,5.9067,5.633541,5.269331,5.3755608,5.527313,5.724592,5.921875,5.663891,5.2996807,5.6942425,5.633541,5.4210854,5.5728416,5.4210854,5.4059067,5.815647,5.9370537,6.028103,5.6183662,5.4969597,5.830824,5.997753,5.9370537,6.01293,7.5856895,7.5000153,6.814638,6.2264996,6.0432796,6.4719505,6.643297,6.095396,5.7852936,5.997753,6.9003105,8.099724,8.01405,7.071657,7.757036,10.256783,10.977289,13.138821,8.815765,5.663891,5.588009,6.028103,6.1609497,8.01405,10.359713,10.668499,9.845062,9.639204,10.153852,10.462643,11.800734,13.241753,12.624172,12.418312,13.859331,13.962265,14.065191,12.830032,9.845062,8.356739,7.671362,7.671362,6.985985,6.814638,6.1609497,6.643297,8.442415,9.227488,11.389013,13.447613,14.88863,15.609146,16.432579,17.314835,19.35995,21.916355,24.217108,25.239666,23.961468,23.961468,18.848673,11.800734,7.1573296,6.1609497,5.7701206,5.7549458,5.3907356,5.663891,6.386278,6.814638,7.243,6.4719505,5.5728416,5.2389755,5.0568733,4.681837,4.980995,5.9370537,10.462643,7.928381,6.2264996,5.4969597,5.102394,5.1327457,5.345207,5.5121365,5.9522266,5.3755608,5.2389755,5.5121365,5.588009,5.6183662,5.466612,5.6183662,5.921875,7.5856895,8.271067,8.712833,6.1609497,5.0568733,4.457099,4.905117,4.996168,5.451433,5.9067,6.01293,5.830824,5.5728416,5.451433,5.4362564,5.360382,5.3148575,5.4210854,5.4817867,5.4969597,5.3300323,5.102394,4.2604523,3.2935295,3.094326,3.0279207,2.9615192,2.6145868,2.346012,2.2894678,1.568553,1.3423843,1.0455341,0.960723,0.9014273,0.65747505,0.44062477,0.3322025,0.4677301,0.60326296,1.0313993,1.1303482,1.5544167,1.61096,1.3706541,1.6250954,2.543909,1.243434,1.5120115,1.9502153,2.020894,2.2470608,2.543909,3.2081547,3.428031,3.2935295,3.1227808,2.3742828,1.2151623,0.19667202,0.57615525,1.1586208,1.893671,1.4271955,0.16552454,0.105421126,0.12946182,0.16552454,0.3050943,0.2508822,0.2779904,0.17754322,0.11744028,0.12946182,0.14148384,0.12946182,0.12946182,0.09340006,0.09340006,0.06935936,0.06935936,0.08137947,0.09340006,0.14148384,0.16552454,0.16552454,0.17754322,0.22377783,0.19667202,0.22377783,0.19667202,0.22377783,0.16552454,0.11744028,0.06935936,-0.01478523,-0.002765596,-0.002765596,-0.01478523,-0.026806772,-0.026806772,-0.01478523,-0.002765596,-0.01478523,-0.01478523,-0.002765596,0.021277487,0.057338774,0.08137947,0.11744028,0.16552454,0.11744028,0.08137947,0.06935936,0.04531914,0.08137947,0.08137947
6,6.9466114,8.886456,12.9007225,15.47397,15.988621,13.209511,10.121613,8.060354,8.317368,10.018688,10.945055,8.40304,5.3076744,4.958639,5.0193405,5.444254,5.8388176,7.97468,7.2036285,5.793291,5.353203,5.064869,4.988987,4.806885,4.0575886,3.945218,4.5070715,4.882761,4.478978,3.9733133,3.5764112,3.4456024,4.3385134,4.5913467,4.310419,4.478978,4.913109,4.988987,5.1255703,5.3835526,5.8236427,7.032284,12.488998,12.591934,12.797789,14.547602,10.224543,5.990576,5.611187,5.3835526,5.717413,5.9146957,6.432581,5.717413,5.4897804,6.051277,7.117956,6.9466114,6.7752686,7.803335,8.060354,7.546318,7.546318,7.3749714,8.146023,8.783525,9.195246,9.092312,6.2612343,5.9602203,6.0360966,5.8539944,5.6870594,5.8388176,5.732588,5.611187,5.8236427,6.689596,7.289303,5.990576,6.3469067,6.6039257,7.032284,7.6319904,7.717663,7.289303,6.432581,6.0209217,7.032284,7.97468,8.783525,8.488712,9.298172,8.488712,5.9450455,5.77812,5.4139023,5.0952206,5.1407433,5.3228474,5.6567116,5.6567116,5.3835526,5.5808372,5.550482,5.2317963,5.550482,5.6870594,5.3835526,5.520134,5.7477646,6.051277,5.808468,5.611187,5.5960083,5.5960083,5.7477646,6.0360966,5.990576,6.9466114,9.709892,9.915756,7.803335,6.9466114,6.1783276,6.0360966,6.2612343,5.9298706,5.9298706,7.289303,7.546318,7.546318,8.783525,10.121613,9.812822,11.871422,10.739195,6.5182495,5.3076744,4.7879925,5.0952206,5.7629395,7.289303,9.092312,10.224543,9.60697,8.886456,8.989386,9.195246,10.224543,12.386068,13.003653,14.032955,15.47397,15.062252,12.797789,11.459702,10.533335,8.989386,7.6319904,7.289303,7.717663,8.680595,9.092312,6.7752686,6.5182495,6.2612343,7.546318,10.018688,12.694866,13.827093,14.650532,15.268112,16.19448,18.059334,20.871376,19.337536,16.297407,13.930017,10.636259,8.146023,7.97468,6.6039257,6.0360966,6.06645,5.4594326,5.4746017,5.626358,5.5656567,5.6870594,5.77812,5.808468,5.8539944,5.2773247,4.973812,4.8372345,5.262148,5.641533,5.262148,5.6718864,5.520134,5.4746017,5.080042,5.080042,5.171093,5.4139023,5.2924995,5.0193405,4.988987,5.4897804,5.4746017,5.246975,5.2773247,5.4897804,5.975395,7.2036285,8.577665,8.40304,5.8539944,4.973812,5.0496902,4.882761,5.004162,5.2773247,5.535307,5.5960083,5.444254,5.2773247,5.3076744,5.1255703,4.9434605,4.9282894,5.15592,5.171093,4.9282894,4.8372345,3.8890352,3.1014366,2.8507357,2.8931437,2.5962944,2.2853127,2.454938,2.214633,1.6350737,1.1544638,1.0555139,0.75039107,0.4793287,0.4793287,0.45222288,0.28958803,0.23537594,0.45222288,0.614862,0.4793287,0.34379917,0.53354174,0.6419664,1.1827364,1.8188391,1.2675476,1.6209393,2.4125319,1.649209,1.4230404,1.0131083,1.974328,2.8507357,3.0729809,3.025549,2.1580925,0.75039107,0.12185246,0.50643545,0.3166929,0.56064755,0.23537594,0.09781271,0.09781271,0.12185246,0.16993529,0.18195683,0.14589459,0.14589459,0.12185246,0.09781271,0.085792124,0.085792124,0.09781271,0.09781271,0.07376963,0.07376963,0.061749518,0.07376963,0.07376963,0.085792124,0.09781271,0.12185246,0.12185246,0.13387448,0.15791422,0.16993529,0.19397646,0.20827061,0.23537594,0.19397646,0.16993529,0.085792124,0.0016465783,-0.022395551,-0.022395551,-0.022395551,-0.022395551,-0.034416616,-0.022395551,-0.01037401,-0.01037401,-0.01037401,0.013665259,0.049729884,0.061749518,0.13387448,0.34379917,0.42511708,0.14589459,0.061749518,0.0016465783,0.013665259,0.049729884,0.12185246
